code,name,registered,voters,blanks,nulls,boycotts,PS,PPD/PSD,B.E.,CDS-PP,MEP,MPT,PCTP/MRPP,MMS,P.H.,P.N.R.,PCP-PEV,POUS,PPM,PPD/PSD.CDS-PP,PTP,PND,L,MAS,PAN,PDA,PNR,PPV
171235,Tinhela e Alvarelhos,485,130,5,6,0,19,0,1,0,0,2,0,0,0,0,1,0,5,88,0,1,1,0,0,0,0,1
50327,Verdelhos,710,146,2,7,0,77,0,10,0,0,5,4,0,0,0,12,0,0,23,1,4,0,0,0,0,0,1
170314,Lama de Arcos,445,140,8,4,0,44,0,3,0,0,8,1,0,0,0,5,0,0,63,1,1,0,2,0,0,0,0
90322,Casas do Soeiro,519,199,4,7,0,99,0,7,0,0,17,1,0,0,0,8,0,0,49,2,0,2,0,1,1,1,0
50607,Mosteiro,323,152,6,7,0,31,0,1,0,0,7,2,0,0,0,2,0,0,91,2,0,0,1,0,2,0,0
40619,União das freguesias de Ifanes e Paradela,340,134,5,3,0,57,0,4,0,0,0,1,0,0,0,0,1,0,61,0,0,2,0,0,0,0,0
310306,São Gonçalo,6024,2002,38,133,0,532,0,102,0,0,189,44,0,0,0,111,2,18,501,128,53,39,7,71,13,12,9
91127,Rendo,370,95,6,4,0,18,0,0,0,0,4,2,0,0,0,0,1,0,46,5,4,2,0,1,1,1,0
31335,Pico,651,210,10,5,0,43,0,3,0,0,13,2,0,0,0,5,0,2,118,1,1,3,1,2,0,1,0
70525,União das freguesias de Nossa Senhora da Tourega e Nossa Senhora de Guadalupe,964,389,9,9,0,111,0,8,0,0,15,2,0,0,0,188,0,1,29,2,1,5,1,2,1,1,4
182316,Lordosa,2367,592,23,17,0,149,0,15,0,0,39,6,0,0,0,8,1,2,304,1,3,10,2,6,2,1,3
130515,Nevogilde,2173,570,12,5,0,204,0,8,0,0,32,4,0,0,0,22,1,0,273,2,2,1,0,2,0,1,1
31260,União das freguesias de Vila Nova de Famalicão e Calendário,17584,6619,366,169,0,2040,0,286,0,0,555,104,0,0,0,489,10,28,2192,33,25,144,20,107,10,22,19
10517,União das freguesias de Glória e Vera Cruz,17380,6564,394,157,0,1553,0,476,0,0,620,67,0,0,0,694,5,35,1997,24,28,318,20,110,6,29,31
60120,União das freguesias de Cerdeira e Moura da Serra,397,224,10,7,0,78,0,3,0,0,7,1,0,0,0,7,1,1,103,2,1,1,0,1,0,0,1
90612,Nespereira,765,271,13,2,0,114,0,3,0,0,19,6,0,0,0,33,0,1,73,1,1,1,1,2,1,0,0
30871,Urgezes,4839,1997,112,38,0,708,0,64,0,0,173,26,0,0,0,164,1,10,583,7,12,44,11,24,1,14,5
40118,Vilar Chão,316,100,3,4,0,40,0,0,0,0,3,1,0,0,0,0,0,1,44,0,0,0,0,3,0,0,1
40255,União das freguesias de Rio Frio e Milhão,483,188,3,7,0,57,0,3,0,0,8,1,0,0,0,6,0,0,95,1,4,1,1,1,0,0,0
182415,União das freguesias de Vouzela e Paços de Vilharigues,1679,693,57,9,0,259,0,45,0,0,56,5,0,0,0,40,2,4,186,4,2,12,3,5,0,2,2
180605,Cunha Baixa,1042,288,12,9,0,91,0,8,0,0,26,1,0,0,0,14,0,0,122,0,1,0,0,2,0,0,2
91031,Valbom/Bogalhal,308,89,5,3,0,18,0,0,0,0,4,0,0,0,0,0,0,0,52,0,3,2,0,1,0,1,0
90759,Jarmelo São Miguel,347,193,11,6,0,60,0,6,0,0,14,2,0,0,0,5,0,1,77,0,3,2,1,5,0,0,0
10606,Real,1168,340,16,7,0,168,0,11,0,0,17,2,0,0,0,3,0,1,101,1,3,5,2,1,1,0,1
30835,Pencelo,1100,493,29,10,0,217,0,18,0,0,31,7,0,0,0,43,1,0,117,1,4,6,1,2,1,2,3
30728,São Gens,1796,544,14,9,0,258,0,17,0,0,52,5,0,0,0,13,1,5,142,4,7,6,2,5,0,4,0
61307,Penacova,3127,1010,61,31,0,399,0,37,0,0,39,16,0,0,0,83,0,5,304,5,6,10,5,4,0,2,3
101615,União das freguesias de Alvados e Alcaria,778,342,24,15,0,25,0,9,0,0,19,1,0,0,0,11,0,0,217,1,8,4,2,2,1,2,1
111310,Ponte do Rol,1982,662,55,18,0,218,0,33,0,0,40,11,0,0,0,54,0,3,194,2,4,15,6,7,0,0,2
151005,Corroios,40809,14835,581,540,0,4253,0,952,0,0,1126,253,0,0,0,3570,14,60,2319,76,69,423,55,368,15,89,72
460205,São Caetano,499,152,13,1,0,41,0,2,0,0,6,1,0,0,0,2,0,1,76,0,1,2,2,1,1,2,0
131020,Sobreira,3608,1371,64,37,0,644,0,51,0,0,93,29,0,0,0,116,1,8,263,12,4,23,0,17,1,6,2
460203,Criação Velha,723,158,18,2,0,43,0,3,0,0,6,0,0,0,0,6,0,1,77,0,0,1,0,0,1,0,0
130734,Bem Viver,3419,841,28,27,0,225,0,29,0,0,86,14,0,0,0,19,0,7,350,6,10,15,4,14,1,3,3
110662,Parque das Nações,15739,6918,387,178,0,1924,0,361,0,0,495,67,0,0,0,733,4,42,1925,16,25,477,37,183,11,26,27
470102,Castelo Branco,1139,294,22,3,0,134,0,7,0,0,9,2,0,0,0,12,0,4,89,0,2,1,4,1,1,2,1
60514,São Pedro,2778,666,15,14,0,260,0,40,0,0,63,16,0,0,0,98,0,5,126,1,4,6,7,8,0,1,2
182339,União das freguesias de Repeses e São Salvador,5089,1898,104,73,0,547,0,68,0,0,146,26,0,0,0,132,1,5,668,12,9,47,8,32,4,9,7
120712,Assunção, Ajuda, Salvador e Santo Ildefonso,8308,2334,110,74,0,934,0,103,0,0,123,36,0,0,0,203,1,12,623,7,15,32,11,21,2,16,11
111609,União das freguesias de Póvoa de Santo Adrião e Olival de Basto,15988,6089,185,206,0,2184,0,328,0,0,363,115,0,0,0,991,6,29,1264,40,38,125,24,118,8,47,18
40722,Múrias,383,120,4,9,0,34,0,1,0,0,7,0,0,0,0,3,1,0,59,1,0,0,0,0,0,0,1
90801,Sameiro,426,130,9,0,0,47,0,2,0,0,4,2,0,0,0,16,0,0,41,2,0,2,0,4,0,0,1
121401,Alagoa,566,170,15,7,0,84,0,6,0,0,6,3,0,0,0,7,0,0,38,0,2,1,0,1,0,0,0
31367,União das freguesias de Sande, Vilarinho, Barros e Gomide,1467,547,29,15,0,88,0,4,0,0,23,6,0,0,0,16,0,3,343,3,8,2,0,6,0,0,1
182403,Campia,1491,502,41,13,0,84,0,16,0,0,29,2,0,0,0,10,0,1,283,1,8,0,1,7,0,3,3
130904,Eiriz,1859,710,20,5,0,254,0,12,0,0,53,7,0,0,0,31,0,3,286,9,9,12,2,1,1,4,1
170341,Vale de Anta,1382,416,21,29,0,124,0,11,0,0,28,7,0,0,0,38,0,3,136,1,6,5,2,2,1,1,1
120714,União das freguesias de Barbacena e Vila Fernando,822,275,5,17,0,126,0,9,0,0,8,11,0,0,0,45,1,0,46,1,1,2,0,2,0,1,0
121002,Santa Maria de Marvão,380,127,13,4,0,53,0,5,0,0,5,3,0,0,0,5,0,2,27,2,1,2,1,2,0,1,1
70506,São Bento do Mato,1006,392,12,10,0,147,0,14,0,0,17,11,0,0,0,66,1,1,95,2,0,10,1,3,0,1,1
130204,Frende,631,243,6,8,0,151,0,6,0,0,13,3,0,0,0,4,0,0,46,1,1,0,0,3,1,0,0
470110,Praia do Almoxarife,712,233,25,3,0,131,0,2,0,0,3,1,0,0,0,14,0,1,47,0,1,1,0,2,2,0,0
31225,Mogege,1765,728,41,11,0,269,0,22,0,0,43,4,0,0,0,40,1,3,245,7,4,13,7,12,1,0,5
30908,Ferreiros,383,146,1,2,0,63,0,0,0,0,10,2,0,0,0,2,0,1,57,1,1,2,2,1,0,1,0
310902,Faial,1754,551,7,29,0,98,0,8,0,0,38,7,0,0,0,12,2,7,269,36,9,7,3,12,2,2,3
302FE,União das freguesias de Silveiros e Rio Covo (Santa Eulália),1849,702,35,18,0,207,0,19,0,0,45,10,0,0,0,51,1,5,277,5,13,7,1,7,0,1,0
180606,Espinho,1109,277,4,7,0,99,0,7,0,0,13,3,0,0,0,16,0,1,118,2,1,2,0,0,1,0,3
100401,Batalha,7310,2468,168,126,0,500,0,129,0,0,212,22,0,0,0,138,2,12,1002,18,28,49,10,39,1,6,6
110659,Campo de Ourique,21214,9488,351,214,0,2623,0,549,0,0,468,106,0,0,0,1190,6,41,2906,25,29,607,27,242,13,45,46
30373,União das freguesias de Lomar e Arcos,5741,2070,99,54,0,666,0,90,0,0,167,38,0,0,0,242,1,8,602,8,17,31,6,20,5,13,3
140501,Benavente,7505,2210,117,64,0,546,0,94,0,0,170,53,0,0,0,620,1,9,404,12,7,51,7,34,2,11,8
130120,Louredo,628,232,7,3,0,104,0,6,0,0,30,3,0,0,0,8,0,4,56,2,2,0,3,3,0,1,0
90915,Ranhados,362,101,2,6,0,23,0,1,0,0,1,0,0,0,0,2,0,4,55,3,1,0,1,1,0,0,1
50518,União das freguesias de Idanha-a-Nova e Alcafozes,2169,807,34,24,0,402,0,17,0,0,42,17,0,0,0,66,1,5,172,3,7,4,1,8,0,2,2
110119,União das freguesias de Alenquer (Santo Estêvão e Triana),8638,3357,180,96,0,1075,0,160,0,0,220,74,0,0,0,615,5,19,660,14,18,114,16,66,6,11,8
160159,União das freguesias de Padreiro (Salvador e Santa Cristina),484,191,8,4,0,40,0,2,0,0,16,2,0,0,0,3,0,0,112,0,1,1,0,0,0,1,1
11103,Casal Comba,3120,844,49,21,0,389,0,41,0,0,62,12,0,0,0,59,0,4,173,0,3,9,4,11,1,4,2
80602,Ferragudo,1728,601,20,9,0,237,0,51,0,0,50,18,0,0,0,84,0,6,85,6,6,10,1,13,0,5,0
21309,União das freguesias de Vila Nova de São Bento e Vale de Vargo,3807,1360,28,20,0,273,0,15,0,0,28,32,0,0,0,797,0,4,119,8,6,7,2,9,6,6,0
61603,Carapinha,349,122,17,9,0,22,0,1,0,0,9,0,0,0,0,0,0,0,58,0,3,0,0,1,1,0,1
141411,São Sebastião,463,146,4,0,0,38,0,4,0,0,6,0,0,0,0,2,0,0,85,1,1,1,4,0,0,0,0
40544,União das freguesias de Talhinhas e Bagueixe,512,157,6,11,0,62,0,2,0,0,1,2,0,0,0,6,1,0,56,2,3,2,1,2,0,0,0
171101,Alvações do Corgo,512,189,1,3,0,112,0,1,0,0,9,2,0,0,0,8,0,0,47,0,1,4,0,0,0,0,1
420204,Nordeste,1205,320,10,6,0,143,0,8,0,0,9,3,0,0,0,11,0,2,113,1,4,2,1,4,2,0,1
181710,Sátão,4048,1032,53,47,0,260,0,33,0,0,108,9,0,0,0,43,1,5,421,1,9,22,3,12,0,2,3
181013,União das freguesias de Arca e Varzielas,695,245,14,4,0,24,0,10,0,0,17,5,0,0,0,9,0,3,152,0,3,2,0,2,0,0,0
21002,Póvoa de São Miguel,841,178,7,5,0,65,0,2,0,0,4,7,0,0,0,40,1,0,42,0,0,0,1,1,1,2,0
10307,Moita,2312,744,40,27,0,184,0,15,0,0,47,11,0,0,0,40,1,2,341,3,11,9,2,8,1,2,0
30850,Selho (São Cristóvão),2123,903,33,14,0,375,0,47,0,0,66,31,0,0,0,123,4,4,173,3,1,9,5,9,1,4,1
91035,União das freguesias de Atalaia e Safurdão,280,134,10,2,0,20,0,4,0,0,8,0,0,0,0,3,0,1,82,0,2,0,0,1,0,0,1
171403,Andrães,1697,504,22,26,0,139,0,12,0,0,29,3,0,0,0,16,0,0,241,2,4,0,2,4,0,1,3
140107,Pego,2171,817,37,27,0,370,0,57,0,0,57,16,0,0,0,130,1,5,77,5,3,11,6,6,2,6,1
30820,Gonça,920,369,12,4,0,152,0,11,0,0,27,7,0,0,0,20,0,1,119,4,4,3,2,2,0,0,1
182127,União das freguesias de Barreiro de Besteiros e Tourigo,1596,551,57,20,0,64,0,1,0,0,24,3,0,0,0,11,2,4,354,1,1,5,1,1,0,1,1
430206,Lajes,3205,681,43,6,0,299,0,18,0,0,27,6,0,0,0,22,1,3,220,6,2,6,3,11,6,2,0
30891,União das freguesias de Tabuadelo e São Faustino,2279,926,26,18,0,372,0,28,0,0,48,18,0,0,0,53,2,9,306,7,9,11,5,4,3,4,3
80809,Loulé (São Sebastião),6216,1681,93,60,0,464,0,93,0,0,115,28,0,0,0,142,1,10,567,10,14,31,9,25,6,8,5
61612,São João da Boa Vista,428,158,5,10,0,88,0,1,0,0,3,3,0,0,0,3,0,1,29,1,3,2,3,3,1,2,0
450201,Santa Bárbara (Manadas),379,95,4,0,0,30,0,2,0,0,8,0,0,0,0,2,0,0,46,1,1,0,0,1,0,0,0
90705,Alvendre,224,73,0,3,0,36,0,0,0,0,3,2,0,0,0,4,0,1,18,0,0,0,0,6,0,0,0
61207,Pessegueiro,173,72,5,2,0,26,0,0,0,0,1,0,0,0,0,1,0,0,31,1,1,3,1,0,0,0,0
31109,Louredo,570,143,4,8,0,46,0,2,0,0,4,2,0,0,0,0,2,1,65,1,1,2,0,2,2,1,0
310603,Ribeira da Janela,340,123,1,10,0,47,0,1,0,0,3,1,0,0,0,2,0,2,52,0,1,1,0,2,0,0,0
40120,Vilares de Vilariça,273,78,2,2,0,21,0,5,0,0,13,1,0,0,0,3,1,0,25,1,0,4,0,0,0,0,0
181714,União das freguesias de Romãs, Decermilo e Vila Longa,1770,396,12,21,0,121,0,7,0,0,26,3,0,0,0,15,2,0,178,4,2,4,0,0,1,0,0
11906,Macieira de Cambra,4459,1705,73,87,0,609,0,82,0,0,170,13,0,0,0,84,1,17,474,10,16,22,8,27,1,6,5
170305,Bustelo,588,191,9,9,0,45,0,2,0,0,7,3,0,0,0,4,0,1,101,2,5,0,1,1,1,0,0
111108,Rio de Mouro,37704,11981,489,445,0,3483,0,825,0,0,905,272,0,0,0,2096,13,87,2272,68,61,366,60,357,16,105,61
41241,União das freguesias de Soeira, Fresulfe e Mofreita,267,84,5,2,0,39,0,1,0,0,5,3,0,0,0,3,0,0,24,1,0,0,0,0,0,1,0
141307,Ortiga,530,260,7,17,0,100,0,4,0,0,20,3,0,0,0,19,0,6,68,2,2,4,2,2,3,1,0
130219,Valadares,813,194,2,1,0,103,0,3,0,0,4,2,0,0,0,10,0,1,58,2,6,0,1,0,0,1,0
60205,Cordinhã,1099,263,11,4,0,98,0,12,0,0,14,0,0,0,0,13,0,1,94,5,2,5,1,1,0,2,0
131725,União das freguesias de Grijó e Sermonde,10213,3725,170,134,0,1254,0,175,0,0,274,68,0,0,0,321,3,20,1093,26,27,55,16,57,4,14,14
50334,União das freguesias de Casegas e Ourondo,1072,198,9,7,0,89,0,2,0,0,6,2,0,0,0,30,0,0,46,0,4,2,1,0,0,0,0
41227,Vale das Fontes,454,112,0,3,0,53,0,1,0,0,8,0,0,0,0,4,0,0,37,1,1,0,1,1,0,1,1
130732,Alpendorada, Várzea e Torrão,7201,2053,67,41,0,557,0,37,0,0,180,25,0,0,0,73,4,10,980,10,11,21,8,16,4,4,5
41110,Santulhão,653,127,3,5,0,37,0,5,0,0,3,1,0,0,0,6,1,1,56,2,3,2,0,1,0,1,0
60601,Alvares,677,260,8,6,0,110,0,0,0,0,13,3,0,0,0,5,1,1,102,0,4,4,2,0,0,0,1
41237,União das freguesias de Moimenta e Montouto,326,92,4,2,0,59,0,0,0,0,1,1,0,0,0,1,0,0,24,0,0,0,0,0,0,0,0
30257,Paradela,726,290,14,5,0,51,0,7,0,0,24,1,0,0,0,5,0,1,163,3,2,5,1,4,2,2,0
40741,União das freguesias de Franco e Vila Boa,409,138,5,2,0,35,0,1,0,0,3,3,0,0,0,3,0,2,79,2,0,0,0,2,0,0,1
450203,Rosais,679,106,7,1,0,31,0,1,0,0,4,1,0,0,0,0,0,0,60,0,1,0,0,0,0,0,0
181211,União das freguesias de Penedono e Granja,1286,319,14,13,0,103,0,8,0,0,24,5,0,0,0,23,1,1,106,2,4,7,2,6,0,0,0
171205,Bouçoães,622,165,5,3,0,29,0,1,0,0,3,0,0,0,0,0,0,4,109,0,6,2,0,2,1,0,0
91029,Alverca da Beira/Bouça Cova,643,225,8,8,0,110,0,2,0,0,7,2,0,0,0,16,0,1,62,2,5,0,0,0,1,1,0
130306,Idães,2331,838,23,15,0,341,0,21,0,0,70,18,0,0,0,54,0,6,243,9,7,10,8,6,4,2,1
131808,Muro,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10418,Tropeço,1088,300,20,3,0,48,0,11,0,0,44,3,0,0,0,8,0,4,137,3,3,8,2,3,0,1,2
182327,São João de Lourosa,4353,1252,56,44,0,359,0,58,0,0,75,13,0,0,0,79,2,2,491,8,11,19,6,22,0,2,5
170901,Alvadia,320,113,4,1,0,27,0,0,0,0,9,2,0,0,0,4,0,1,59,0,1,1,0,1,0,2,1
180716,Rua,684,200,9,5,0,74,0,3,0,0,7,4,0,0,0,15,1,2,73,0,2,1,0,1,2,0,1
30610,Gemeses,1137,397,38,12,0,91,0,15,0,0,34,3,0,0,0,7,0,3,177,1,2,3,1,5,0,4,1
182307,Cavernães,1480,451,24,9,0,109,0,7,0,0,31,5,0,0,0,14,0,3,232,1,2,6,1,5,1,1,0
50413,Castelo Novo,326,108,6,3,0,36,0,3,0,0,9,5,0,0,0,10,0,2,29,1,0,3,0,1,0,0,0
11407,União das freguesias de Bustos, Troviscal e Mamarrosa,6148,1993,114,65,0,247,0,46,0,0,157,16,0,0,0,71,2,8,1168,11,25,18,10,17,3,9,6
130525,Torno,2310,680,12,17,0,266,0,17,0,0,62,13,0,0,0,44,2,1,209,10,5,8,4,3,0,3,4
70304,Borba (São Bartolomeu),698,347,7,5,0,155,0,8,0,0,15,12,0,0,0,70,0,2,63,1,2,2,0,4,0,0,1
171209,Ervões,821,182,5,3,0,42,0,2,0,0,13,0,0,0,0,7,0,5,98,0,3,0,1,0,1,1,1
101510,Redinha,2124,498,15,13,0,173,0,16,0,0,33,8,0,0,0,27,0,0,190,1,3,8,3,2,1,3,2
150704,Sarilhos Grandes,2550,907,22,19,0,258,0,36,0,0,42,32,0,0,0,327,0,7,112,7,1,14,2,16,1,7,4
130141,União das freguesias de Aboadela, Sanche e Várzea,1920,560,15,14,0,179,0,16,0,0,63,3,0,0,0,14,0,6,229,3,8,4,2,3,0,1,0
170637,União das freguesias de Meixedo e Padornelos,621,151,5,2,0,76,0,1,0,0,2,1,0,0,0,0,0,0,58,0,5,0,0,1,0,0,0
90115,União das freguesias de Sequeiros e Gradiz,555,201,9,3,0,60,0,5,0,0,5,0,0,0,0,5,1,1,104,0,1,0,3,1,1,1,1
80604,Porches,1647,410,13,8,0,128,0,16,0,0,34,19,0,0,0,36,0,2,117,2,2,6,4,16,0,4,3
140401,Alpiarça,6496,2565,92,48,0,728,0,62,0,0,112,40,0,0,0,1103,0,7,281,10,11,30,5,26,2,5,3
91325,Valdujo,231,72,3,1,0,33,0,0,0,0,6,0,0,0,0,4,0,1,19,1,2,0,0,0,1,0,1
181110,Real,283,98,6,3,0,19,0,4,0,0,3,6,0,0,0,17,0,0,34,2,2,0,0,1,1,0,0
181918,União das freguesias de Barcos e Santa Leocádia,662,246,9,6,0,68,0,5,0,0,5,6,0,0,0,14,1,3,115,3,6,2,2,0,0,0,1
10407,Chave,1165,457,24,11,0,95,0,14,0,0,50,8,0,0,0,23,0,4,199,5,9,3,0,4,1,3,4
130317,Refontoura,1823,519,18,13,0,175,0,19,0,0,40,9,0,0,0,24,0,4,194,7,6,4,1,3,0,2,0
90729,Pega,287,71,4,2,0,19,0,0,0,0,4,0,0,0,0,3,0,1,30,1,3,1,3,0,0,0,0
181410,União das freguesias de Ovoa e Vimieiro,1682,527,19,15,0,177,0,5,0,0,22,5,0,0,0,11,0,4,242,2,5,8,2,5,0,3,2
71001,Montoito,1102,420,11,5,0,150,0,6,0,0,11,11,0,0,0,157,0,0,60,1,1,3,0,4,0,0,0
20203,Rosário,608,167,3,1,0,64,0,5,0,0,13,10,0,0,0,34,1,0,24,6,0,2,0,4,0,0,0
100506,União das freguesias de Bombarral e Vale Covo,6272,1948,129,61,0,521,0,77,0,0,141,26,0,0,0,331,2,18,503,9,15,52,5,38,3,9,8
180717,Sarzedo,168,45,4,1,0,17,0,0,0,0,3,0,0,0,0,0,0,0,12,1,3,0,0,4,0,0,0
480105,Lajes das Flores,520,127,11,3,0,43,0,2,0,0,2,0,0,0,0,5,0,2,45,1,0,1,1,3,8,0,0
40901,Açoreira,457,97,4,4,0,51,0,1,0,0,2,1,0,0,0,5,0,0,28,1,0,0,0,0,0,0,0
40251,União das freguesias de Castrelos e Carrazedo,303,73,3,2,0,25,0,0,0,0,1,1,0,0,0,2,0,0,33,0,2,2,0,2,0,0,0
180120,Armamar,1312,425,24,19,0,89,0,22,0,0,47,10,0,0,0,52,0,4,133,5,2,8,1,5,0,4,0
30744,União das freguesias de Moreira do Rei e Várzea Cova,2364,749,20,8,0,318,0,14,0,0,55,13,0,0,0,33,2,2,248,8,8,4,3,6,1,4,2
450205,Urzelina (São Mateus),809,166,9,3,0,38,0,9,0,0,11,3,0,0,0,11,0,1,75,2,2,0,0,1,1,0,0
142001,Atalaia,1511,587,22,24,0,224,0,23,0,0,46,14,0,0,0,112,0,6,77,3,6,13,4,9,1,2,1
150803,Pinhal Novo,20961,6926,274,212,0,1814,0,517,0,0,531,189,0,0,0,2168,9,31,698,37,36,169,28,140,9,52,12
460204,Madalena,2373,426,33,6,0,128,0,8,0,0,26,5,0,0,0,14,0,1,193,2,2,3,0,4,1,0,0
460303,Santo Amaro,284,107,8,0,0,62,0,1,0,0,4,0,0,0,0,1,0,0,27,1,1,1,0,0,0,1,0
31408,União das freguesias de Caldas de Vizela (São Miguel e São João),9572,3232,136,56,0,1487,0,142,0,0,308,62,0,0,0,231,6,13,657,18,17,48,17,24,0,9,1
180418,União das freguesias de Alhões, Bustelo, Gralheira e Ramires,640,302,5,4,0,142,0,8,0,0,16,3,0,0,0,8,0,3,97,2,6,3,1,1,0,1,2
81601,Vila Nova de Cacela,3314,928,34,36,0,334,0,64,0,0,41,28,0,0,0,128,0,7,179,8,14,25,4,13,2,8,3
40125,União das freguesias de Parada e Sendim da Ribeira,281,123,6,5,0,60,0,3,0,0,6,0,0,0,0,1,0,2,34,2,1,1,1,1,0,0,0
41229,Vila Boa de Ousilhão,185,53,5,0,0,17,0,0,0,0,3,1,0,0,0,1,0,0,16,2,2,0,0,6,0,0,0
61313,União das freguesias de Oliveira do Mondego e Travanca do Mondego,1102,297,15,11,0,93,0,10,0,0,16,5,0,0,0,53,0,0,82,3,4,1,1,2,0,0,1
160718,Facha,1368,515,35,17,0,92,0,19,0,0,31,8,0,0,0,44,2,6,240,6,5,2,3,4,0,0,1
170619,Outeiro,210,83,1,0,0,33,0,1,0,0,3,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0
70611,União das freguesias de Cortiçadas de Lavre e Lavre,1371,650,28,12,0,140,0,15,0,0,12,18,0,0,0,310,0,2,89,2,1,12,2,6,0,1,0
110919,União das freguesias de Enxara do Bispo, Gradil e Vila Franca do Rosário,2925,1023,56,32,0,312,0,45,0,0,76,26,0,0,0,117,1,4,265,17,13,22,7,22,2,0,6
91411,Numão,301,114,3,1,0,57,0,1,0,0,5,2,0,0,0,0,1,0,42,0,2,0,0,0,0,0,0
61504,Figueiró do Campo,1349,541,27,11,0,217,0,28,0,0,66,14,0,0,0,80,0,5,58,5,0,11,0,8,1,7,3
131143,Termas de São Vicente,4352,1655,48,49,0,517,0,36,0,0,133,19,0,0,0,78,1,8,657,22,21,25,8,21,3,3,6
130220,Viariz,383,101,1,1,0,67,0,1,0,0,1,1,0,0,0,0,0,0,27,0,0,0,0,1,1,0,0
140709,União das freguesias de Parreira e Chouto,1229,329,7,4,0,142,0,6,0,0,10,4,0,0,0,48,0,2,93,2,1,4,0,2,0,2,2
41208,Ervedosa,503,122,4,5,0,45,0,0,0,0,10,1,0,0,0,5,0,1,42,1,6,1,0,1,0,0,0
100205,Pelmá,906,274,9,5,0,39,0,6,0,0,4,2,0,0,0,3,0,0,194,1,4,3,1,2,0,0,1
100306,Pousaflores,989,389,12,13,0,93,0,6,0,0,30,1,0,0,0,15,1,2,196,5,5,6,0,4,0,0,0
11203,Murtosa,3293,772,46,20,0,114,0,15,0,0,35,8,0,0,0,35,2,3,448,6,10,13,2,11,1,2,1
111126,União das freguesias de Queluz e Belas,42492,14151,532,494,0,4473,0,910,0,0,1029,286,0,0,0,2529,12,81,2545,80,80,421,52,371,22,131,103
90762,União das freguesias de Corujeira e Trinta,659,247,2,5,0,109,0,5,0,0,10,7,0,0,0,23,1,1,72,1,4,2,0,2,1,1,1
182103,Canas de Santa Maria,1742,579,52,10,0,177,0,17,0,0,24,6,0,0,0,35,0,6,228,2,4,9,1,6,0,1,1
170505,Mondim de Basto,3201,986,31,14,0,357,0,21,0,0,87,12,0,0,0,62,1,7,356,4,7,13,3,4,0,2,5
40213,Espinhosela,335,112,0,1,0,44,0,1,0,0,3,1,0,0,0,2,0,1,53,0,3,1,0,2,0,0,0
171229,Vassal,579,194,7,5,0,27,0,2,0,0,9,3,0,0,0,6,0,2,124,0,2,1,1,3,0,0,2
81410,União das freguesias de Conceição e Cabanas de Tavira,2269,591,30,10,0,227,0,52,0,0,34,21,0,0,0,63,1,3,108,3,3,16,1,13,1,3,2
131313,União das freguesias de A Ver-o-Mar, Amorim e Terroso,12541,3534,168,70,0,958,0,111,0,0,265,40,0,0,0,161,6,17,1532,20,24,64,18,43,10,15,12
70509,São Miguel de Machede,682,323,6,8,0,106,0,19,0,0,11,5,0,0,0,121,1,0,31,0,1,3,0,6,0,2,3
182204,Queiriga,1167,221,7,5,0,62,0,0,0,0,4,1,0,0,0,6,0,0,126,2,3,2,0,3,0,0,0
61014,Ereira,583,244,13,10,0,139,0,9,0,0,18,5,0,0,0,12,0,1,29,0,1,1,2,2,1,0,1
100601,A dos Francos,1506,536,27,21,0,123,0,11,0,0,34,7,0,0,0,32,1,1,238,0,6,10,3,14,3,2,3
131610,Gião,1497,623,20,19,0,292,0,26,0,0,48,9,0,0,0,35,0,8,127,5,6,7,5,11,0,4,1
20903,Espírito Santo,333,132,2,1,0,72,0,3,0,0,2,3,0,0,0,36,0,0,11,0,0,0,0,0,0,1,1
170813,União das freguesias de Galafura e Covelinhas,1058,222,6,7,0,62,0,5,0,0,6,5,0,0,0,20,0,1,97,2,3,2,1,4,1,0,0
131134,Sebolido,808,267,4,6,0,115,0,7,0,0,17,6,0,0,0,43,0,3,50,6,0,3,1,2,1,2,1
91106,Aldeia Velha,474,156,5,7,0,38,0,0,0,0,6,4,0,0,0,7,0,0,82,0,2,1,1,2,1,0,0
30885,União das freguesias de Prazins Santo Tirso e Corvite,1681,536,39,18,0,165,0,11,0,0,46,15,0,0,0,42,1,2,172,1,5,7,1,4,3,4,0
91210,Sabugueiro,411,167,16,8,0,70,0,6,0,0,9,2,0,0,0,19,2,0,27,1,1,2,3,0,1,0,0
170809,Sedielos,1200,180,5,5,0,81,0,4,0,0,2,5,0,0,0,6,0,1,64,0,3,2,0,0,1,1,0
40808,Castro Vicente,423,122,5,5,0,27,0,1,0,0,10,1,0,0,0,0,0,0,69,0,2,0,0,0,1,1,0
100901,Amor,4127,1310,118,60,0,286,0,67,0,0,72,20,0,0,0,96,4,9,465,9,21,41,11,19,2,4,6
90803,Manteigas (São Pedro),1367,396,13,14,0,149,0,10,0,0,21,9,0,0,0,43,2,1,118,2,3,7,0,1,1,1,1
141625,Vale de Santarém,2551,934,27,19,0,351,0,51,0,0,68,23,0,0,0,193,1,3,145,3,6,15,4,16,1,4,4
20910,União das freguesias de São Miguel do Pinheiro, São Pedro de Solis e São Sebastião dos Carros,1048,423,8,11,0,172,0,8,0,0,8,11,0,0,0,157,0,0,37,2,2,3,0,2,0,1,1
